flow_id,iat,packet_length,direction,dns_type
421,0.00034999847412109375,140,1,1
422,0.0,90,0,0
422,0.00031685829162597656,138,1,1
423,0.0,90,0,0
423,0.0003440380096435547,140,1,1
424,0.0,90,0,0
424,0.000331878662109375,142,1,1
425,0.0,88,0,0
425,0.031239986419677734,144,1,1
426,0.0,87,0,0
426,0.027855873107910156,134,1,1
427,0.0,87,0,0
427,0.027797937393188477,133,1,1
428,0.0,89,0,0
428,0.016882896423339844,146,1,1
429,0.0,87,0,0
429,0.03513908386230469,128,1,1
430,0.0,73,0,0
430,0.0002560615539550781,101,1,1
431,0.0,134,0,0
431,0.016100168228149414,175,1,1
432,0.0,134,0,0
432,0.0190279483795166,194,1,1
433,0.0,134,0,0
433,0.00038909912109375,194,1,1
434,0.0,134,0,0
434,0.00036597251892089844,184,1,1
435,0.0,134,0,0
435,0.0004000663757324219,184,1,1
436,0.0,134,0,0
436,0.02157902717590332,182,1,1
437,0.0,134,0,0
437,0.021973848342895508,181,1,1
438,0.0,134,0,0
438,0.021522045135498047,182,1,1
439,0.0,134,0,0
439,0.03138303756713867,190,1,1
440,0.0,134,0,0
440,0.05242800712585449,181,1,1
441,0.0,134,0,0
441,0.03216886520385742,180,1,1
442,0.0,134,0,0
442,0.023452043533325195,176,1,1
443,0.0,81,0,0
443,0.023580074310302734,97,1,1
444,0.0,81,0,0
444,0.023669004440307617,109,1,1
445,0.0,81,0,0
445,0.00024700164794921875,97,1,1
446,0.0,81,0,0
446,0.0002460479736328125,97,1,1
447,0.0,81,0,0
447,0.0002319812774658203,109,1,1
448,0.0,81,0,0
448,0.0003170967102050781,97,1,1
449,0.0,81,0,0
449,0.00025081634521484375,97,1,1
450,0.0,81,0,0
450,0.0002739429473876953,109,1,1
451,0.0,81,0,0
451,0.0002739429473876953,97,1,1
452,0.0,81,0,0
452,0.00028204917907714844,97,1,1
453,0.0,81,0,0
453,0.0002739429473876953,109,1,1
454,0.0,81,0,0
454,0.00026702880859375,97,1,1
455,0.0,81,0,0
455,0.0002779960632324219,97,1,1
456,0.0,81,0,0
456,0.0002608299255371094,109,1,1
457,0.0,81,0,0
457,0.000576019287109375,97,1,1
458,0.0,78,0,0
458,0.07480621337890625,150,1,1
459,0.0,78,0,0
459,0.0002880096435546875,106,1,1
460,0.0,88,0,0
460,0.0002930164337158203,104,1,1
461,0.0,88,0,0
461,0.048677921295166016,160,1,1
462,0.0,78,0,0
462,0.00026702880859375,150,1,1
463,0.0,78,0,0
463,0.0002269744873046875,106,1,1
464,0.0,88,0,0
464,0.00023102760314941406,104,1,1
465,0.0,88,0,0
465,0.0002288818359375,160,1,1
466,0.0,81,0,0
466,0.0002620220184326172,97,1,1
467,0.0,81,0,0
467,0.0002529621124267578,109,1,1
468,0.0,81,0,0
468,0.0003120899200439453,97,1,1
469,0.0,81,0,0
469,0.0002961158752441406,97,1,1
470,0.0,81,0,0
470,0.0002899169921875,109,1,1
471,0.0,81,0,0
471,0.0002779960632324219,97,1,1
472,0.0,78,0,0
472,0.0002689361572265625,150,1,1
473,0.0,78,0,0
473,0.0002899169921875,106,1,1
474,0.0,88,0,0
474,0.00026416778564453125,104,1,1
475,0.0,88,0,0
475,0.00025200843811035156,160,1,1
476,0.0,78,0,0
476,0.002174854278564453,150,1,1
477,0.0,78,0,0
477,0.00028014183044433594,106,1,1
478,0.0,88,0,0
478,0.00030493736267089844,104,1,1
479,0.0,88,0,0
479,0.0011670589447021484,160,1,1
480,0.0,153,0,0
480,0.0026450157165527344,153,1,1
481,0.0,161,0,0
481,0.0016429424285888672,161,1,1
482,0.0,165,0,0
482,0.002537965774536133,165,1,1
483,0.0,167,0,0
483,0.0007760524749755859,167,1,1
484,0.0,280,0,0
484,0.0008029937744140625,280,1,1
485,0.0,280,0,0
485,0.0013298988342285156,280,1,1
486,0.0,282,0,0
486,0.3633689880371094,282,1,1
487,0.0,80,0,0
487,0.012977123260498047,175,1,1
488,0.0,80,0,0
488,0.006986856460571289,96,1,1
489,0.0,78,0,0
489,0.02808213233947754,363,1,1
490,0.0,78,0,0
490,0.056887149810791016,235,1,1
491,0.0,87,0,0
491,0.020473003387451172,255,1,1
492,0.0,87,0,0
492,0.024646997451782227,279,1,1
493,0.0,81,0,0
493,0.022182941436767578,186,1,1
494,0.0,81,0,0
494,0.011250019073486328,198,1,1
495,0.0,93,0,0
495,0.039292097091674805,233,1,1
496,0.0,93,0,0
496,0.04512500762939453,217,1,1
497,0.0,95,0,0
497,0.0414731502532959,226,1,1
498,0.0,95,0,0
498,0.028772830963134766,210,1,1
499,0.0,87,0,0
499,0.0004990100860595703,164,1,1
500,0.0,87,0,0
500,0.0003809928894042969,164,1,1
501,0.0,93,0,0
501,0.0005688667297363281,233,1,1
502,0.0,93,0,0
502,0.0003609657287597656,278,1,1
503,0.0,79,0,0
503,0.012890815734863281,169,1,1
504,0.0,79,0,0
504,0.014142036437988281,209,1,1
505,0.0,98,0,0
505,0.014294862747192383,204,1,1
506,0.0,98,0,0
506,0.0004131793975830078,246,1,1
507,0.0,90,0,0
507,0.021464109420776367,178,1,1
508,0.0,90,0,0
508,0.027786970138549805,190,1,1
509,0.0,98,0,0
509,0.006781101226806641,114,1,1
510,0.0,98,0,0
510,0.015141963958740234,126,1,1
511,0.0,78,0,0
511,0.0004107952117919922,293,1,1
512,0.0,90,0,0
512,0.01621389389038086,176,1,1
513,0.0,90,0,0
513,0.01999211311340332,200,1,1
514,0.0,75,0,0
514,0.0003590583801269531,150,1,1
515,0.0,75,0,0
515,0.00037384033203125,191,1,1
516,0.0,93,0,0
516,0.016649961471557617,233,1,1
517,0.0,93,0,0
517,0.00041604042053222656,278,1,1
518,0.0,82,0,0
518,0.023487091064453125,205,1,1
519,0.0,82,0,0
519,0.04836106300354004,189,1,1
520,0.0,95,0,0
520,0.0006349086761474609,283,1,1
521,0.0,90,0,0
521,0.01400303840637207,311,1,1
522,0.0,90,0,0
522,0.018544912338256836,323,1,1
523,0.0,76,0,0
523,0.016140222549438477,341,1,1
524,0.0,76,0,0
524,0.020339012145996094,337,1,1
525,0.0,74,0,0
525,0.016262054443359375,334,1,1
526,0.0,74,0,0
526,0.020834922790527344,330,1,1
527,0.0,75,0,0
527,0.016119956970214844,336,1,1
528,0.0,75,0,0
528,0.019746065139770508,332,1,1
529,0.0,78,0,0
529,0.0004818439483642578,293,1,1
530,0.0,93,0,0
530,0.018522977828979492,233,1,1
531,0.0,93,0,0
531,0.03172111511230469,217,1,1
532,0.0,95,0,0
532,0.007990121841430664,226,1,1
533,0.0,95,0,0
533,0.0006399154663085938,283,1,1
534,0.0,95,0,0
534,0.0005941390991210938,226,1,1
535,0.0,87,0,0
535,0.0004889965057373047,164,1,1
536,0.0,87,0,0
536,0.0004608631134033203,164,1,1
537,0.0,95,0,0
537,0.00853419303894043,183,1,1
538,0.0,95,0,0
538,0.00945901870727539,195,1,1
539,0.0,95,0,0
539,0.009874105453491211,226,1,1
540,0.0,93,0,0
540,0.0006289482116699219,278,1,1
541,0.0,95,0,0
541,0.0005769729614257812,283,1,1
542,0.0,75,0,0
542,0.0006000995635986328,191,1,1
543,0.0,90,0,0
543,0.012359142303466797,214,1,1
544,0.0,90,0,0
544,0.013456106185913086,198,1,1
545,0.0,85,0,0
545,0.01982402801513672,170,1,1
546,0.0,85,0,0
546,0.020217180252075195,201,1,1
547,0.0,78,0,0
547,0.07720279693603516,232,1,1
548,0.0,78,0,0
548,0.07490205764770508,210,1,1
549,0.0,87,0,0
549,0.0005018711090087891,164,1,1
550,0.0,87,0,0
550,0.0003559589385986328,164,1,1
551,0.0,87,0,0
551,0.0003390312194824219,164,1,1
552,0.0,85,0,0
552,0.05646705627441406,257,1,1
553,0.0,85,0,0
553,0.017507076263427734,245,1,1
554,0.0,85,0,0
554,0.0342860221862793,229,1,1
555,0.0,82,0,0
555,0.06682801246643066,209,1,1
556,0.0,82,0,0
556,0.04415488243103027,185,1,1
557,0.0,82,0,0
557,0.044055938720703125,139,1,1
558,0.0,76,0,0
558,0.09551000595092773,337,1,1
559,0.0,76,0,0
559,0.03951907157897949,341,1,1
560,0.0,76,0,0
560,0.0003490447998046875,258,1,1
561,0.0,95,0,0
561,0.0005519390106201172,183,1,1
562,0.0,93,0,0
562,0.005249977111816406,233,1,1
563,0.0,93,0,0
563,0.0004661083221435547,278,1,1
564,0.0,74,0,0
564,0.019078969955444336,90,1,1
565,0.0,74,0,0
565,0.022404193878173828,102,1,1
566,0.0,90,0,0
566,0.00047397613525390625,178,1,1
567,0.0,82,0,0
567,0.0005998611450195312,209,1,1
568,0.0,82,0,0
568,0.00039005279541015625,185,1,1
569,0.0,82,0,0
569,0.010195016860961914,153,1,1
570,0.0,95,0,0
570,0.023291826248168945,229,1,1
571,0.0,95,0,0
571,0.012140989303588867,213,1,1
572,0.0,95,0,0
572,0.0026738643646240234,213,1,1
573,0.0,87,0,0
573,0.0006799697875976562,164,1,1
574,0.0,87,0,0
574,0.0005350112915039062,164,1,1
575,0.0,96,0,0
575,0.06980705261230469,183,1,1
576,0.0,96,0,0
576,0.017709016799926758,167,1,1
577,0.0,98,0,0
577,0.01175999641418457,208,1,1
578,0.0,98,0,0
578,0.00876617431640625,192,1,1
579,0.0,93,0,0
579,0.01982593536376953,233,1,1
580,0.0,93,0,0
580,0.6052649021148682,217,1,1
581,0.0,98,0,0
581,0.0005180835723876953,208,1,1
582,0.0,98,0,0
582,0.00039505958557128906,250,1,1
583,0.0,93,0,0
583,0.025743961334228516,267,1,1
584,0.0,93,0,0
584,0.03991508483886719,291,1,1
585,0.0,93,0,0
585,0.0005080699920654297,267,1,1
586,0.0,93,0,0
586,0.00045490264892578125,291,1,1
587,0.0,90,0,0
587,0.027762889862060547,176,1,1
588,0.0,90,0,0
588,0.01379704475402832,200,1,1
589,0.0,93,0,0
589,0.0006339550018310547,278,1,1
590,0.0,98,0,0
590,0.0006411075592041016,250,1,1
591,0.0,100,0,0
591,0.0004260540008544922,212,1,1
592,0.0,100,0,0
592,0.00040602684020996094,254,1,1
593,0.0,93,0,0
593,0.010902166366577148,233,1,1
594,0.0,93,0,0
594,0.0004730224609375,278,1,1
595,0.0,90,0,0
595,0.0005619525909423828,311,1,1
596,0.0,90,0,0
596,0.0003838539123535156,323,1,1
597,0.0,77,0,0
597,0.0059130191802978516,93,1,1
598,0.0,77,0,0
598,0.010274171829223633,105,1,1
599,0.0,93,0,0
599,0.008156061172485352,233,1,1
600,0.0,93,0,0
600,0.0005910396575927734,267,1,1
601,0.0,93,0,0
601,0.00043201446533203125,291,1,1
602,0.0,101,0,0
602,0.011108160018920898,117,1,1
603,0.0,101,0,0
603,0.011512994766235352,174,1,1
604,0.0,87,0,0
604,0.0005609989166259766,164,1,1
605,0.0,87,0,0
605,0.0004189014434814453,164,1,1
606,0.0,80,0,0
606,0.017493009567260742,175,1,1
607,0.0,80,0,0
607,0.023854970932006836,299,1,1
608,0.0,85,0,0
608,0.019914865493774414,194,1,1
609,0.0,85,0,0
609,0.013520956039428711,290,1,1
610,0.0,82,0,0
610,0.008744955062866211,172,1,1
611,0.0,82,0,0
611,0.01312708854675293,156,1,1
612,0.0,76,0,0
612,0.023068904876708984,341,1,1
613,0.0,76,0,0
613,0.01826620101928711,337,1,1
614,0.0,78,0,0
614,0.007084846496582031,235,1,1
615,0.0,93,0,0
615,0.0006721019744873047,278,1,1
616,0.0,90,0,0
616,0.010673999786376953,287,1,1
617,0.0,90,0,0
617,0.0210721492767334,271,1,1
618,0.0,95,0,0
618,0.010101079940795898,229,1,1
619,0.0,95,0,0
619,0.009093999862670898,213,1,1
620,0.0,95,0,0
620,0.005612850189208984,213,1,1
621,0.0,104,0,0
621,0.013603925704956055,157,1,1
622,0.0,104,0,0
622,0.01669907569885254,141,1,1
623,0.0,93,0,0
623,0.0006060600280761719,233,1,1
624,0.0,104,0,0
624,0.0004420280456542969,199,1,1
625,0.0,95,0,0
625,0.003844022750854492,213,1,1
626,0.0,93,0,0
626,0.011765003204345703,233,1,1
627,0.0,93,0,0
627,0.0004200935363769531,278,1,1
628,0.0,95,0,0
628,0.006592988967895508,213,1,1
629,0.0,98,0,0
629,0.010648965835571289,208,1,1
630,0.0,98,0,0
630,0.00045990943908691406,250,1,1
631,0.0,90,0,0
631,0.012424945831298828,261,1,1
632,0.0,90,0,0
632,0.020640850067138672,285,1,1
633,0.0,95,0,0
633,0.0005350112915039062,229,1,1
634,0.0,95,0,0
634,0.004261970520019531,213,1,1
635,0.0,98,0,0
635,0.05779600143432617,363,1,1
636,0.0,98,0,0
636,0.06502103805541992,351,1,1
637,0.0,98,0,0
637,0.07908296585083008,335,1,1
638,0.0,100,0,0
638,0.0005238056182861328,212,1,1
639,0.0,100,0,0
639,0.0005130767822265625,254,1,1
640,0.0,98,0,0
640,0.0006411075592041016,250,1,1
641,0.0,104,0,0
641,0.0006132125854492188,199,1,1
642,0.0,96,0,0
642,0.03684687614440918,265,1,1
643,0.0,96,0,0
643,0.059845924377441406,277,1,1
644,0.0,95,0,0
644,0.026432037353515625,168,1,1
645,0.0,95,0,0
645,0.032456159591674805,192,1,1
646,0.0,95,0,0
646,0.0004749298095703125,168,1,1
647,0.0,95,0,0
647,0.000659942626953125,192,1,1
648,0.0,95,0,0
648,0.00047206878662109375,168,1,1
649,0.0,95,0,0
649,0.0004200935363769531,192,1,1
650,0.0,95,0,0
650,0.02097487449645996,216,1,1
651,0.0,95,0,0
651,0.030910968780517578,240,1,1
652,0.0,101,0,0
652,0.01997208595275879,174,1,1
653,0.0,101,0,0
653,0.013921976089477539,117,1,1
654,0.0,101,0,0
654,0.017056941986083984,174,1,1
655,0.0,93,0,0
655,0.01053619384765625,233,1,1
656,0.0,93,0,0
656,0.0005018711090087891,278,1,1
657,0.0,92,0,0
657,0.020292043685913086,176,1,1
658,0.0,92,0,0
658,0.028393983840942383,188,1,1
659,0.0,98,0,0
659,0.010864973068237305,208,1,1
660,0.0,101,0,0
660,0.04540586471557617,300,1,1
661,0.0,105,0,0
661,0.028424978256225586,323,1,1
662,0.0,105,0,0
662,0.032981157302856445,335,1,1
663,0.0,85,0,0
663,0.026412010192871094,245,1,1
664,0.0,85,0,0
664,0.041355133056640625,257,1,1
665,0.0,93,0,0
665,0.0004899501800537109,233,1,1
666,0.0,93,0,0
666,0.0004107952117919922,278,1,1
667,0.0,99,0,0
667,0.01137399673461914,210,1,1
668,0.0,99,0,0
668,0.011957883834838867,194,1,1
669,0.0,98,0,0
669,0.0006968975067138672,250,1,1
670,0.0,100,0,0
670,0.0005562305450439453,212,1,1
671,0.0,100,0,0
671,0.00044798851013183594,254,1,1
672,0.0,95,0,0
672,0.009896039962768555,216,1,1
673,0.0,95,0,0
673,0.0005230903625488281,240,1,1
674,0.0,93,0,0
674,0.00916600227355957,233,1,1
675,0.0,98,0,0
675,0.00061798095703125,208,1,1
676,0.0,92,0,0
676,0.02023005485534668,239,1,1
677,0.0,92,0,0
677,0.05253291130065918,251,1,1
678,0.0,98,0,0
678,0.00046896934509277344,208,1,1
679,0.0,101,0,0
679,0.015434026718139648,117,1,1
680,0.0,101,0,0
680,0.05082511901855469,174,1,1
681,0.0,98,0,0
681,0.008677959442138672,208,1,1
682,0.0,98,0,0
682,0.0004150867462158203,250,1,1
683,0.0,87,0,0
683,0.0004379749298095703,164,1,1
684,0.0,87,0,0
684,0.000576019287109375,164,1,1
685,0.0,98,0,0
685,0.0006392002105712891,229,1,1
686,0.0,98,0,0
686,0.010725975036621094,253,1,1
687,0.0,98,0,0
687,0.00043702125549316406,229,1,1
688,0.0,98,0,0
688,0.00041794776916503906,253,1,1
689,0.0,98,0,0
689,0.0515592098236084,365,1,1
690,0.0,98,0,0
690,0.028976917266845703,477,1,1
691,0.0,98,0,0
691,0.00034809112548828125,365,1,1
692,0.0,98,0,0
692,0.0006170272827148438,477,1,1
693,0.0,92,0,0
693,0.06835699081420898,414,1,1
694,0.0,92,0,0
694,0.06328606605529785,402,1,1
695,0.0,92,0,0
695,0.056858062744140625,446,1,1
696,0.0,87,0,0
696,0.00030303001403808594,164,1,1
697,0.0,87,0,0
697,0.0004410743713378906,164,1,1
698,0.0,96,0,0
698,0.02848505973815918,359,1,1
699,0.0,96,0,0
699,0.07293701171875,347,1,1
700,0.0,96,0,0
700,0.08258485794067383,391,1,1
701,0.0,95,0,0
701,0.006623983383178711,111,1,1
702,0.0,95,0,0
702,0.011654853820800781,123,1,1
703,0.0,95,0,0
703,0.0047359466552734375,111,1,1
704,0.0,95,0,0
704,0.006943941116333008,123,1,1
705,0.0,95,0,0
705,0.10202598571777344,229,1,1
706,0.0,95,0,0
706,0.029686927795410156,213,1,1
707,0.0,93,0,0
707,0.008764028549194336,230,1,1
708,0.0,93,0,0
708,0.018272876739501953,214,1,1
709,0.0,95,0,0
709,0.0005290508270263672,274,1,1
710,0.0,104,0,0
710,0.015813827514648438,141,1,1
711,0.0,104,0,0
711,0.0007369518280029297,199,1,1
712,0.0,93,0,0
712,0.0006160736083984375,274,1,1
713,0.0,80,0,0
713,0.018965959548950195,288,1,1
714,0.0,80,0,0
714,0.03284907341003418,272,1,1
715,0.0,80,0,0
715,0.0004620552062988281,330,1,1
716,0.0,98,0,0
716,0.0108489990234375,208,1,1
717,0.0,98,0,0
717,0.000431060791015625,250,1,1
718,0.0,92,0,0
718,0.012845039367675781,239,1,1
719,0.0,98,0,0
719,0.006114006042480469,253,1,1
720,0.0,98,0,0
720,0.00041103363037109375,229,1,1
721,0.0,98,0,0
721,0.0004608631134033203,253,1,1
722,0.0,98,0,0
722,0.04236412048339844,394,1,1
723,0.0,98,0,0
723,0.02162003517150879,390,1,1
724,0.0,98,0,0
724,0.009746789932250977,209,1,1
725,0.0,98,0,0
725,0.016319990158081055,221,1,1
726,0.0,95,0,0
726,0.01038503646850586,229,1,1
727,0.0,95,0,0
727,0.0004978179931640625,274,1,1
728,0.0,87,0,0
728,0.0005981922149658203,255,1,1
728,0.01795196533203125,255,1,1
729,0.0,87,0,0
729,0.00038695335388183594,279,1,1
729,0.017826080322265625,279,1,1
730,0.0,95,0,0
730,0.015278100967407227,111,1,1
731,0.0,95,0,0
731,0.017431974411010742,123,1,1
732,0.0,99,0,0
732,0.006088972091674805,210,1,1
733,0.0,99,0,0
733,0.0005850791931152344,252,1,1
734,0.0,98,0,0
734,0.0006079673767089844,250,1,1
735,0.0,95,0,0
735,0.01075887680053711,229,1,1
736,0.0,95,0,0
736,0.0004420280456542969,274,1,1
737,0.0,85,0,0
737,0.012296915054321289,245,1,1
738,0.0,85,0,0
738,0.016190052032470703,257,1,1
739,0.0,85,0,0
739,0.00032711029052734375,245,1,1
740,0.0,77,0,0
740,0.003548860549926758,93,1,1
741,0.0,77,0,0
741,0.00545191764831543,105,1,1
742,0.0,98,0,0
742,0.008966922760009766,208,1,1
743,0.0,98,0,0
743,0.0004811286926269531,250,1,1
744,0.0,98,0,0
744,0.17671895027160645,381,1,1
745,0.0,98,0,0
745,0.014013051986694336,477,1,1
746,0.0,98,0,0
746,0.0004420280456542969,381,1,1
747,0.0,98,0,0
747,0.0005168914794921875,477,1,1
748,0.0,95,0,0
748,0.009774923324584961,229,1,1
749,0.0,95,0,0
749,0.0004830360412597656,274,1,1
750,0.0,98,0,0
750,0.009185075759887695,208,1,1
751,0.0,101,0,0
751,0.00977182388305664,276,1,1
752,0.0,101,0,0
752,0.009734869003295898,300,1,1
753,0.0,105,0,0
753,0.0006330013275146484,323,1,1
754,0.0,105,0,0
754,0.0004899501800537109,335,1,1
755,0.0,93,0,0
755,0.007375001907348633,230,1,1
756,0.0,93,0,0
756,0.00044798851013183594,274,1,1
757,0.0,82,0,0
757,0.015578031539916992,209,1,1
758,0.0,82,0,0
758,0.011362075805664062,185,1,1
759,0.0,82,0,0
759,0.00045418739318847656,186,1,1
760,0.0,95,0,0
760,0.012338876724243164,229,1,1
761,0.0,95,0,0
761,0.0004899501800537109,274,1,1
762,0.0,93,0,0
762,0.0006680488586425781,230,1,1
763,0.0,93,0,0
763,0.0005009174346923828,274,1,1
764,0.0,93,0,0
764,0.014008045196533203,274,1,1
765,0.0,99,0,0
765,0.00664210319519043,210,1,1
766,0.0,99,0,0
766,0.0005140304565429688,252,1,1
767,0.0,98,0,0
767,0.0006630420684814453,250,1,1
768,0.0,92,0,0
768,0.011881113052368164,255,1,1
769,0.0,92,0,0
769,0.019148826599121094,279,1,1
770,0.0,98,0,0
770,0.010794878005981445,229,1,1
771,0.0,98,0,0
771,0.00047516822814941406,253,1,1
772,0.0,100,0,0
772,0.0004239082336425781,212,1,1
773,0.0,100,0,0
773,0.0004038810729980469,254,1,1
774,0.0,98,0,0
774,0.00033211708068847656,229,1,1
775,0.0,98,0,0
775,0.0003669261932373047,253,1,1
776,0.0,101,0,0
776,0.021387100219726562,174,1,1
777,0.0,93,0,0
777,0.0006499290466308594,274,1,1
778,0.0,93,0,0
778,0.03729081153869629,230,1,1
779,0.0,93,0,0
779,0.011870145797729492,214,1,1
780,0.0,93,0,0
780,0.0053310394287109375,214,1,1
781,0.0,95,0,0
781,0.27133798599243164,195,1,1
782,0.0,93,0,0
782,0.005013942718505859,214,1,1
783,0.0,99,0,0
783,0.009378910064697266,210,1,1
784,0.0,99,0,0
784,0.0004627704620361328,252,1,1
785,0.0,93,0,0
785,0.011348962783813477,230,1,1
786,0.0,93,0,0
786,0.0049588680267333984,214,1,1
787,0.0,93,0,0
787,0.005318880081176758,214,1,1
788,0.0,95,0,0
788,0.01277613639831543,229,1,1
789,0.0,95,0,0
789,0.021820068359375,213,1,1
790,0.0,86,0,0
790,0.0074310302734375,145,1,1
791,0.0,86,0,0
791,0.1519157886505127,157,1,1
792,0.0,87,0,0
792,0.009596824645996094,160,1,1
793,0.0,87,0,0
793,0.013592004776000977,160,1,1
794,0.0,98,0,0
794,0.011103153228759766,208,1,1
795,0.0,98,0,0
795,0.0005741119384765625,250,1,1
796,0.0,92,0,0
796,0.010031938552856445,239,1,1
797,0.0,98,0,0
797,0.01314997673034668,394,1,1
798,0.0,98,0,0
798,0.013772010803222656,390,1,1
799,0.0,74,0,0
799,0.013486862182617188,90,1,1
800,0.0,74,0,0
800,0.015511035919189453,102,1,1
801,0.0,98,0,0
801,0.00589299201965332,114,1,1
802,0.0,98,0,0
802,0.009758949279785156,126,1,1
803,0.0,93,0,0
803,0.006493091583251953,230,1,1
804,0.0,93,0,0
804,0.002067089080810547,214,1,1
805,0.0,103,0,0
805,0.0007050037384033203,197,1,1
806,0.0,94,0,0
806,0.00036215782165527344,110,1,1
807,0.0,94,0,0
807,0.00033593177795410156,122,1,1
808,0.0,93,0,0
808,0.04122209548950195,214,1,1
809,0.0,93,0,0
809,0.0037059783935546875,214,1,1
810,0.0,95,0,0
810,0.0102081298828125,229,1,1
811,0.0,95,0,0
811,0.0004570484161376953,274,1,1
812,0.0,95,0,0
812,0.003292083740234375,111,1,1
813,0.0,95,0,0
813,0.0052661895751953125,123,1,1
814,0.0,79,0,0
814,0.01600503921508789,184,1,1
815,0.0,79,0,0
815,0.025207996368408203,152,1,1
816,0.0,98,0,0
816,0.0006661415100097656,250,1,1
817,0.0,98,0,0
817,0.030883073806762695,229,1,1
818,0.0,98,0,0
818,0.011015892028808594,253,1,1
819,0.0,93,0,0
819,0.0056781768798828125,214,1,1
820,0.0,82,0,0
820,0.02332019805908203,209,1,1
821,0.0,82,0,0
821,0.038253068923950195,185,1,1
822,0.0,82,0,0
822,0.028573989868164062,139,1,1
823,0.0,93,0,0
823,0.005828857421875,214,1,1
824,0.0,74,0,0
824,0.01541900634765625,90,1,1
825,0.0,74,0,0
825,0.012454032897949219,102,1,1
826,0.0,93,0,0
826,0.015254974365234375,230,1,1
827,0.0,93,0,0
827,0.007302999496459961,214,1,1
828,0.0,103,0,0
828,0.000659942626953125,197,1,1
829,0.0,93,0,0
829,0.06334614753723145,230,1,1
830,0.0,93,0,0
830,0.0470278263092041,214,1,1
831,0.0,94,0,0
831,0.0006148815155029297,110,1,1
832,0.0,87,0,0
832,0.0005381107330322266,164,1,1
